Nodos AristasExistentes Tiempo
50 950 76553
50 950 76680
50 950 76553
50 950 114592
50 950 77189
50 950 113376
50 950 169160
50 950 101961
50 950 82675
50 950 83007
50 950 82966
50 950 99407
50 950 83041
50 950 94918
50 950 76437
50 950 167158
50 950 122769
50 950 76734
50 1000 79206
50 1000 79173
50 1000 80199
50 1000 79081
50 1000 79183
50 1000 117834
50 1000 112618
50 1000 1352329
50 1000 80076
50 1000 80335
50 1000 79404
50 1000 79337
50 1000 81183
50 1000 79404
50 1000 79775
50 1000 79043
50 1000 116643
50 1000 109615
50 1000 79535
50 1000 79360
50 1000 79520
50 1000 80298
50 1000 79267
50 1000 79226
50 1000 179512
50 1000 115358
50 1000 79240
50 1000 79433
50 1000 79531
50 1000 105302
50 1000 95993
50 1000 91233
50 1000 98839
50 1000 94202
50 1000 91549
50 1000 85564
50 1000 88554
50 1000 104062
50 1000 102436
50 1000 263716
50 1000 86671
50 1000 86402
50 1000 79296
50 1000 79501
50 1000 79490
50 1000 79454
50 1000 115308
50 1000 81049
50 1000 17814
50 1000 82010
50 1000 79184
50 1000 21738
50 1000 79977
50 1000 80024
50 1000 79303
50 1000 79173
50 1000 114855
50 1000 79948
50 1000 110091
50 1000 79631
50 1000 79325
50 1000 79689
50 1000 79294
50 1000 79153
50 1000 121350
50 1000 115088
50 1000 80020
50 1000 79202
50 1000 84829
50 1000 79848
50 1000 79027
50 1000 79528
50 1000 79074
50 1000 200675
50 1000 22442
50 1000 44259
50 1000 87161
50 1000 86153
50 1000 86020
50 1000 85731
50 1000 85573
50 1000 94218
50 1000 108571
50 1000 180265
50 1000 80336
50 1000 109485
50 1000 86228
50 1000 92016
50 1000 79276
50 1000 79042
50 1000 79481
50 1000 115653
50 1000 79301
50 1000 79847
50 1000 79710
50 1000 96035
50 1000 79113
50 1000 79479
50 1000 79399
50 1000 79120
50 1050 118012
50 1050 83178
50 1050 82846
50 1050 82502
50 1050 82376
50 1050 83002
50 1050 82087
50 1050 82446
50 1050 82333
50 1050 96582
50 1050 124033
50 1050 102108
50 1050 112128
50 1050 82415
50 1050 81756
50 1050 82255
50 1050 82675
50 1050 84195
50 1050 95834
50 1050 243138
50 1050 107655
50 1050 89580
50 1050 116477
50 1050 89835
50 1050 88891
50 1050 81968
50 1050 82038
50 1050 81979
50 1050 82801
50 1050 82131
50 1050 81895
50 1050 124536
50 1050 110879
50 1050 93614
50 1050 82755
50 1050 39800
50 1050 82767
50 1050 82114
50 1050 100035
50 1050 82590
50 1050 82543
50 1050 82845
50 1050 82372
50 1050 120975
50 1050 189642
50 1050 119464
50 1050 82986
50 1050 82383
50 1050 82356
50 1050 82588
50 1050 82417
50 1050 82210
50 1050 118828
50 1050 103538
50 1050 111041
50 1050 82743
50 1050 112603
50 1050 82283
50 1050 82027
50 1050 82375
50 1050 82627
50 1050 94387
50 1050 178339
50 1050 108445
50 1050 89616
50 1050 89335
50 1050 89332
50 1050 88912
50 1050 88821
50 1050 88798
50 1050 88987
50 1050 89677
50 1050 93941
50 1050 82169
50 1050 94986
50 1050 120192
50 1050 109497
50 1050 116501
50 1050 108595
50 1050 82448
50 1050 82187
50 1050 82602
50 1050 82312
50 1050 92966
50 1050 82344
50 1050 82235
50 1050 120906
50 1050 181109
50 1050 133757
50 1050 82866
50 1050 82672
50 1050 82499
50 1050 82169
50 1050 82169
50 1050 82242
50 1050 82082
50 1050 175010
50 1050 119484
50 1050 82395
50 1050 83014
50 1100 84966
50 1100 84851
50 1100 100695
50 1100 120451
50 1100 225918
50 1100 92627
50 1100 109934
50 1100 110738
50 1100 111147
50 1100 92259
50 1100 92756
50 1100 84889
50 1100 85813
50 1100 154092
50 1100 85189
50 1100 84942
50 1100 84961
50 1100 85050
50 1100 86256
50 1100 100447
50 1100 122730
50 1100 85993
50 1100 179521
50 1100 85681
50 1100 92506
50 1100 93600
50 1100 85366
50 1100 85224
50 1100 85407
50 1100 85016
50 1100 84955
50 1100 85902
50 1100 84873
50 1100 121591
50 1100 195992
50 1100 85294
50 1100 85057
50 1100 84900
50 1100 151949
50 1100 84856
50 1100 84857
50 1100 85300
50 1100 84754
50 1100 85412
50 1100 185682
50 1100 115894
50 1100 165354
50 1100 108887
50 1100 93988
50 1100 93272
50 1100 92326
50 1100 92372
50 1100 91739
50 1100 92241
50 1100 92194
50 1100 92875
50 1100 92317
50 1100 92252
50 1100 92265
50 1100 92127
50 1100 92293
50 1100 108672
50 1100 111783
50 1100 110806
50 1100 178135
50 1100 221326
50 1100 92127
50 1100 92629
50 1100 1001566
50 1100 92888
50 1100 92912
50 1100 165237
50 1100 92618
50 1100 92431
50 1100 91967
50 1100 92478
50 1100 91978
50 1100 92252
50 1100 92352
50 1100 92090
50 1100 185832
50 1100 92439
50 1100 92088
50 1100 110914
50 1100 93225
50 1100 93124
50 1100 92700
50 1100 92475
50 1100 87981
50 1100 85388
50 1100 85098
50 1100 92561
50 1100 98399
50 1100 111500
50 1100 117528
50 1100 92717
50 1100 204811
50 1100 92723
50 1100 92543
50 1100 112334
50 1150 124977
50 1150 88053
50 1150 88035
50 1150 88058
50 1150 88117
50 1150 88740
50 1150 88141
50 1150 87945
50 1150 87984
50 1150 88256
50 1150 87559
50 1150 87999
50 1150 87744
50 1150 88813
50 1150 88021
50 1150 87826
50 1150 108104
50 1150 125325
50 1150 124690
50 1150 89783
50 1150 88047
50 1150 120028
50 1150 96029
50 1150 89505
50 1150 88250
50 1150 88764
50 1150 88242
50 1150 88252
50 1150 87892
50 1150 28180
50 1150 88317
50 1150 88121
50 1150 89829
50 1150 124389
50 1150 124037
50 1150 88433
50 1150 88009
50 1150 87956
50 1150 155082
50 1150 87835
50 1150 87692
50 1150 87960
50 1150 87767
50 1150 87885
50 1150 118195
50 1150 88138
50 1150 87786
50 1150 1022688
50 1150 87844
50 1150 124302
50 1150 134636
50 1150 106735
50 1150 115635
50 1150 87740
50 1150 154707
50 1150 89406
50 1150 88401
50 1150 88123
50 1150 87790
50 1150 88191
50 1150 87905
50 1150 88527
50 1150 170114
50 1150 206712
50 1150 132597
50 1150 115214
50 1150 123565
50 1150 88168
50 1150 87936
50 1150 87886
50 1150 87909
50 1150 88647
50 1150 87850
50 1150 88046
50 1150 95459
50 1150 87999
50 1150 88072
50 1150 87743
50 1150 87514
50 1150 208241
50 1150 125349
50 1150 142679
50 1150 124354
50 1150 88152
50 1150 87906
50 1150 103270
50 1150 88473
50 1150 87909
50 1150 99471
50 1150 88136
50 1150 87882
50 1150 90161
50 1150 88500
50 1150 87933
50 1150 88464
50 1150 126121
50 1150 178518
50 1150 124720
50 1150 128262
50 1150 116470
50 1200 91629
50 1200 105731
50 1200 99215
50 1200 99017
50 1200 99123
50 1200 98350
50 1200 98068
50 1200 98619
50 1200 45570
50 1200 99159
50 1200 98867
50 1200 90931
50 1200 91462
50 1200 90747
50 1200 90829
50 1200 105202
50 1200 90703
50 1200 90460
50 1200 90700
50 1200 91471
50 1200 91439
50 1200 90511
50 1200 90984
50 1200 90906
50 1200 128069
50 1200 126776
50 1200 131984
50 1200 91308
50 1200 91186
50 1200 158039
50 1200 91171
50 1200 90987
50 1200 133498
50 1200 92988
50 1200 90907
50 1200 91018
50 1200 91643
50 1200 90970
50 1200 93505
50 1200 175867
50 1200 98915
50 1200 98269
50 1200 100474
50 1200 99141
50 1200 98282
50 1200 98510
50 1200 98245
50 1200 90955
50 1200 90741
50 1200 107117
50 1200 91092
50 1200 159509
50 1200 117644
50 1200 98402
50 1200 90792
50 1200 105789
50 1200 90592
50 1200 90821
50 1200 90680
50 1200 127366
50 1200 180766
50 1200 150113
50 1200 133601
50 1200 127862
50 1200 127321
50 1200 90819
50 1200 90919
50 1200 91504
50 1200 90908
50 1200 90994
50 1200 90755
50 1200 91391
50 1200 90777
50 1200 91085
50 1200 90728
50 1200 120224
50 1200 122914
50 1200 103023
50 1200 90520
50 1200 108440
50 1200 208561
50 1200 91000
50 1200 184166
50 1200 150520
50 1200 100217
50 1200 91027
50 1200 90878
50 1200 91324
50 1200 90885
50 1200 91093
50 1200 131837
50 1200 127280
50 1200 171169
50 1200 129932
50 1200 127109
50 1200 22934
50 1200 99310
50 1200 154498
50 1200 117991
50 1200 98852
50 1250 186982
50 1250 105521
50 1250 147513
50 1250 94901
50 1250 101285
50 1250 101491
50 1250 101769
50 1250 101383
50 1250 102084
50 1250 101562
50 1250 101519
50 1250 93881
50 1250 94739
50 1250 196577
50 1250 94367
50 1250 83620
50 1250 102188
50 1250 101547
50 1250 101774
50 1250 101738
50 1250 101192
50 1250 101698
50 1250 93815
50 1250 94663
50 1250 93829
50 1250 93824
50 1250 94058
50 1250 93533
50 1250 93588
50 1250 93801
50 1250 93539
50 1250 161443
50 1250 94379
50 1250 93470
50 1250 93700
50 1250 93606
50 1250 94505
50 1250 102068
50 1250 181471
50 1250 94030
50 1250 93601
50 1250 94111
50 1250 93565
50 1250 93753
50 1250 93734
50 1250 93616
50 1250 9104
50 1250 93875
50 1250 97114
50 1250 212143
50 1250 119588
50 1250 130546
50 1250 136119
50 1250 133137
50 1250 195768
50 1250 123256
50 1250 129754
50 1250 129912
50 1250 93754
50 1250 137118
50 1250 93678
50 1250 93579
50 1250 93667
50 1250 93755
50 1250 93602
50 1250 93458
50 1250 93757
50 1250 93434
50 1250 93879
50 1250 93712
50 1250 94078
50 1250 94302
50 1250 93863
50 1250 93669
50 1250 93670
50 1250 93917
50 1250 93489
50 1250 93945
50 1250 93695
50 1250 161652
50 1250 93069
50 1250 101528
50 1250 94124
50 1250 93830
50 1250 123420
50 1250 130208
50 1250 130606
50 1250 1059705
50 1250 101626
50 1250 101135
50 1250 102055
50 1250 101744
50 1250 101152
50 1250 173205
50 1250 93384
50 1250 93628
50 1250 103037
50 1250 102523
50 1250 93630
50 1250 129192
50 1300 57151
50 1300 35734
50 1300 96968
50 1300 96612
50 1300 96455
50 1300 96686
50 1300 96384
50 1300 96746
50 1300 132622
50 1300 133532
50 1300 197909
50 1300 96537
50 1300 116525
50 1300 133225
50 1300 133059
50 1300 134025
50 1300 136180
50 1300 141244
50 1300 171041
50 1300 97826
50 1300 214129
50 1300 133979
50 1300 124003
50 1300 135422
50 1300 133988
50 1300 133348
50 1300 1030069
50 1300 225635
50 1300 133630
50 1300 133223
50 1300 144822
50 1300 136520
50 1300 140506
50 1300 105358
50 1300 106843
50 1300 110306
50 1300 105393
50 1300 104955
50 1300 105151
50 1300 104702
50 1300 104687
50 1300 105277
50 1300 104806
50 1300 105020
50 1300 104709
50 1300 124620
50 1300 106119
50 1300 104886
50 1300 109057
50 1300 105330
50 1300 104470
50 1300 104666
50 1300 104566
50 1300 104753
50 1300 107695
50 1300 106568
50 1300 104959
50 1300 104861
50 1300 105267
50 1300 105281
50 1300 105177
50 1300 104648
50 1300 124168
50 1300 123873
50 1300 124577
50 1300 124387
50 1300 123992
50 1300 126681
50 1300 129499
50 1300 139416
50 1300 105897
50 1300 105412
50 1300 104850
50 1300 105540
50 1300 105559
50 1300 105214
50 1300 104812
50 1300 200734
50 1300 104804
50 1300 106379
50 1300 118732
50 1300 124042
50 1300 124070
50 1300 208382
50 1300 124150
50 1300 107644
50 1300 137342
50 1300 124105
50 1300 106122
50 1300 129927
50 1300 125084
50 1300 160335
50 1300 106826
50 1300 104924
50 1300 104843
50 1300 105038
50 1300 104984
50 1300 104935
50 1300 104475
50 1300 177736
50 1350 133844
50 1350 128139
50 1350 126813
50 1350 127003
50 1350 129052
50 1350 127017
50 1350 108779
50 1350 108785
50 1350 109875
50 1350 108653
50 1350 108750
50 1350 108667
50 1350 107795
50 1350 107885
50 1350 182731
50 1350 108519
50 1350 127467
50 1350 127264
50 1350 129585
50 1350 130647
50 1350 127017
50 1350 127057
50 1350 140999
50 1350 128639
50 1350 108036
50 1350 107680
50 1350 107853
50 1350 108186
50 1350 108791
50 1350 108770
50 1350 108260
50 1350 107615
50 1350 108591
50 1350 107829
50 1350 107995
50 1350 108093
50 1350 197830
50 1350 157137
50 1350 109871
50 1350 108436
50 1350 109444
50 1350 108011
50 1350 107913
50 1350 196592
50 1350 127955
50 1350 128026
50 1350 127347
50 1350 150979
50 1350 107943
50 1350 107942
50 1350 107764
50 1350 108574
50 1350 107370
50 1350 107862
50 1350 107857
50 1350 146617
50 1350 109307
50 1350 108130
50 1350 108357
50 1350 107788
50 1350 108597
50 1350 108019
50 1350 107832
50 1350 121110
50 1350 127057
50 1350 186497
50 1350 26358
50 1350 104685
50 1350 104650
50 1350 104710
50 1350 125389
50 1350 105051
50 1350 104831
50 1350 104237
50 1350 106979
50 1350 104738
50 1350 123564
50 1350 125232
50 1350 123964
50 1350 123511
50 1350 123116
50 1350 123191
50 1350 105131
50 1350 146254
50 1350 105279
50 1350 134317
50 1350 105056
50 1350 104360
50 1350 104397
50 1350 106169
50 1350 223051
50 1350 124322
50 1350 1175578
50 1350 111613
50 1350 112110
50 1350 111866
50 1350 111778
50 1350 111357
50 1350 111391
50 1350 111179
50 1400 114757
50 1400 115999
50 1400 114795
50 1400 136651
50 1400 136589
50 1400 114470
50 1400 114527
50 1400 114630
50 1400 193767
50 1400 114832
50 1400 114022
50 1400 118173
50 1400 114677
50 1400 115296
50 1400 114928
50 1400 134972
50 1400 115058
50 1400 115119
50 1400 116183
50 1400 112002
50 1400 111546
50 1400 141169
50 1400 113357
50 1400 111580
50 1400 115803
50 1400 110827
50 1400 111001
50 1400 136211
50 1400 110619
50 1400 112934
50 1400 112044
50 1400 111260
50 1400 110764
50 1400 111670
50 1400 110962
50 1400 111039
50 1400 110920
50 1400 131851
50 1400 111397
50 1400 110870
50 1400 110645
50 1400 111357
50 1400 111092
50 1400 111590
50 1400 111231
50 1400 110704
50 1400 129856
50 1400 129569
50 1400 133563
50 1400 153287
50 1400 110605
50 1400 111832
50 1400 110669
50 1400 130152
50 1400 213052
50 1400 110880
50 1400 110470
50 1400 113871
50 1400 111304
50 1400 159029
50 1400 181975
50 1400 113171
50 1400 110757
50 1400 110580
50 1400 1076615
50 1400 130224
50 1400 128728
50 1400 110197
50 1400 110769
50 1400 110592
50 1400 141250
50 1400 111990
50 1400 110952
50 1400 110818
50 1400 131572
50 1400 46543
50 1400 110626
50 1400 111330
50 1400 110847
50 1400 110895
50 1400 110652
50 1400 111381
50 1400 110600
50 1400 110751
50 1400 110550
50 1400 112151
50 1400 110933
50 1400 127891
50 1400 185299
50 1400 113298
50 1400 111197
50 1400 111994
50 1400 111003
50 1400 110544
50 1400 110486
50 1400 110773
50 1400 129464
50 1400 214667
50 1400 142124
50 1400 110761
50 1450 113966
50 1450 114243
50 1450 113977
50 1450 113755
50 1450 113435
50 1450 114382
50 1450 200716
50 1450 132895
50 1450 132243
50 1450 116173
50 1450 113546
50 1450 113737
50 1450 113108
50 1450 113554
50 1450 50422
50 1450 137027
50 1450 132777
50 1450 117404
50 1450 117468
50 1450 114893
50 1450 115997
50 1450 215819
50 1450 137009
50 1450 189693
50 1450 169985
50 1450 201395
50 1450 116380
50 1450 115230
50 1450 132437
50 1450 1078839
50 1450 115174
50 1450 116010
50 1450 113765
50 1450 114511
50 1450 113814
50 1450 144400
50 1450 182917
50 1450 113933
50 1450 113839
50 1450 113710
50 1450 46772
50 1450 176395
50 1450 114602
50 1450 115056
50 1450 113666
50 1450 114449
50 1450 113898
50 1450 113871
50 1450 114747
50 1450 243987
50 1450 114444
50 1450 113709
50 1450 113733
50 1450 113571
50 1450 134106
50 1450 132910
50 1450 134326
50 1450 189596
50 1450 113739
50 1450 113357
50 1450 113816
50 1450 113553
50 1450 116559
50 1450 114428
50 1450 210838
50 1450 135579
50 1450 113776
50 1450 114772
50 1450 113869
50 1450 114274
50 1450 113484
50 1450 116147
50 1450 114106
50 1450 114009
50 1450 113268
50 1450 132411
50 1450 136936
50 1450 132412
50 1450 114107
50 1450 114688
50 1450 222424
50 1450 119847
50 1450 113567
50 1450 114026
50 1450 113668
50 1450 188178
50 1450 114122
50 1450 114297
50 1450 113855
50 1450 114181
50 1450 132574
50 1450 144159
50 1450 134129
50 1450 207023
50 1450 114151
50 1450 113723
50 1450 113450
50 1450 113554
50 1450 113631
50 1450 113515
50 1500 118294
50 1500 119956
50 1500 120169
50 1500 116860
50 1500 117293
50 1500 117241
50 1500 136259
50 1500 76113
50 1500 117825
50 1500 117519
50 1500 136453
50 1500 222288
50 1500 117066
50 1500 116631
50 1500 1029317
50 1500 53222
50 1500 136171
50 1500 137113
50 1500 116567
50 1500 116893
50 1500 208092
50 1500 117249
50 1500 116549
50 1500 116570
50 1500 82580
50 1500 136267
50 1500 135297
50 1500 116931
50 1500 117873
50 1500 116576
50 1500 116596
50 1500 117110
50 1500 116921
50 1500 116715
50 1500 144032
50 1500 222858
50 1500 139188
50 1500 137437
50 1500 116649
50 1500 116752
50 1500 117446
50 1500 117783
50 1500 21561
50 1500 117376
50 1500 117011
50 1500 117266
50 1500 117409
50 1500 116820
50 1500 123392
50 1500 117556
50 1500 117081
50 1500 116659
50 1500 116847
50 1500 116650
50 1500 116756
50 1500 136514
50 1500 135958
50 1500 136345
50 1500 143341
50 1500 117160
50 1500 116569
50 1500 132302
50 1500 136126
50 1500 116905
50 1500 116548
50 1500 116607
50 1500 117176
50 1500 116552
50 1500 116677
50 1500 137297
50 1500 116941
50 1500 200737
50 1500 152992
50 1500 117554
50 1500 116940
50 1500 117228
50 1500 116892
50 1500 116392
50 1500 116553
50 1500 62274
50 1500 136343
50 1500 136163
50 1500 99281
50 1500 117166
50 1500 116999
50 1500 116977
50 1500 117209
50 1500 120037
50 1500 17888
50 1500 136233
50 1500 116369
50 1500 116961
50 1500 116615
50 1500 116580
50 1500 116298
50 1500 116652
50 1500 117107
50 1500 143564
50 1500 136592
50 1500 136397
50 1550 120603
50 1550 220752
50 1550 143588
50 1550 130224
50 1550 124554
50 1550 123738
50 1550 124056
50 1550 125157
50 1550 114779
50 1550 152477
50 1550 975009
50 1550 114233
50 1550 114668
50 1550 114600
50 1550 114156
50 1550 147710
50 1550 196535
50 1550 140245
50 1550 141726
50 1550 142259
50 1550 123580
50 1550 123464
50 1550 114326
50 1550 183343
50 1550 114741
50 1550 114324
50 1550 114659
50 1550 2
50 1550 110259
50 1550 135462
50 1550 142116
50 1550 111283
50 1550 120921
50 1550 119904
50 1550 119767
50 1550 119996
50 1550 136755
50 1550 136941
50 1550 206137
50 1550 110389
50 1550 110538
50 1550 110208
50 1550 110505
50 1550 110489
50 1550 110993
50 1550 110213
50 1550 148194
50 1550 145980
50 1550 138055
50 1550 110587
50 1550 110370
50 1550 110735
50 1550 110033
50 1550 918840
50 1550 111161
50 1550 147527
50 1550 146029
50 1550 148605
50 1550 146469
50 1550 125485
50 1550 148564
50 1550 120094
50 1550 119699
50 1550 119811
50 1550 120011
50 1550 120005
50 1550 120308
50 1550 146096
50 1550 148072
50 1550 147621
50 1550 124232
50 1550 15904
50 1550 120093
50 1550 195466
50 1550 110414
50 1550 110727
50 1550 110641
50 1550 119691
50 1550 111368
50 1550 138172
50 1550 114221
50 1550 120416
50 1550 119871
50 1550 119729
50 1550 119798
50 1550 136182
50 1550 148214
50 1550 137804
50 1550 139540
50 1550 120835
50 1550 120520
50 1550 120554
50 1550 120177
50 1550 120022
50 1550 146407
50 1550 146645
50 1550 145497
50 1550 146449
50 1550 121600
50 1550 110221
50 1600 113308
50 1600 113461
50 1600 114148
50 1600 113513
50 1600 113606
50 1600 113117
50 1600 113508
50 1600 149045
50 1600 148803
50 1600 123256
50 1600 57507
50 1600 123392
50 1600 131253
50 1600 113430
50 1600 150682
50 1600 213972
50 1600 114083
50 1600 214166
50 1600 143706
50 1600 123117
50 1600 123089
50 1600 122854
50 1600 123308
50 1600 141665
50 1600 149889
50 1600 127397
50 1600 113419
50 1600 113364
50 1600 112971
50 1600 91344
50 1600 145718
50 1600 115295
50 1600 230451
50 1600 140851
50 1600 122404
50 1600 122640
50 1600 122966
50 1600 123406
50 1600 123026
50 1600 140337
50 1600 139714
50 1600 122218
50 1600 112962
50 1600 113344
50 1600 113718
50 1600 129083
50 1600 114245
50 1600 112938
50 1600 907827
50 1600 142184
50 1600 122738
50 1600 122637
50 1600 122733
50 1600 122549
50 1600 122388
50 1600 113220
50 1600 10906
50 1600 150160
50 1600 113533
50 1600 113323
50 1600 130087
50 1600 114117
50 1600 113826
50 1600 166084
50 1600 113783
50 1600 113107
50 1600 123053
50 1600 122870
50 1600 122773
50 1600 123331
50 1600 122824
50 1600 206845
50 1600 113204
50 1600 123516
50 1600 140503
50 1600 122958
50 1600 123115
50 1600 123432
50 1600 123749
50 1600 122684
50 1600 140052
50 1600 139906
50 1600 113466
50 1600 113586
50 1600 113024
50 1600 114660
50 1600 1022520
50 1600 142894
50 1600 139917
50 1600 123159
50 1600 119844
50 1600 123607
50 1600 123695
50 1600 149480
50 1600 162549
50 1600 118494
50 1600 112983
50 1600 113368
50 1600 113696
50 1600 113718
50 1650 120472
50 1650 117363
50 1650 117032
50 1650 144871
50 1650 218872
50 1650 126444
50 1650 126257
50 1650 126212
50 1650 142270
50 1650 229537
50 1650 116410
50 1650 116997
50 1650 116618
50 1650 160940
50 1650 153823
50 1650 126503
50 1650 116286
50 1650 127384
50 1650 184605
50 1650 149775
50 1650 151944
50 1650 127537
50 1650 116234
50 1650 126096
50 1650 128221
50 1650 208147
50 1650 127199
50 1650 129317
50 1650 116232
50 1650 145135
50 1650 116798
50 1650 116485
50 1650 116859
50 1650 150445
50 1650 246270
50 1650 116728
50 1650 116115
50 1650 116454
50 1650 116138
50 1650 154432
50 1650 153011
50 1650 926078
50 1650 116531
50 1650 116849
50 1650 206239
50 1650 153050
50 1650 116372
50 1650 116245
50 1650 116275
50 1650 116489
50 1650 116114
50 1650 214588
50 1650 116439
50 1650 115956
50 1650 116519
50 1650 116211
50 1650 129841
50 1650 126777
50 1650 143371
50 1650 126625
50 1650 125743
50 1650 126208
50 1650 125861
50 1650 151818
50 1650 204921
50 1650 116394
50 1650 116573
50 1650 116005
50 1650 116716
50 1650 116031
50 1650 152232
50 1650 206777
50 1650 116379
50 1650 116716
50 1650 116336
50 1650 116710
50 1650 150822
50 1650 151908
50 1650 116916
50 1650 127998
50 1650 117077
50 1650 142156
50 1650 153778
50 1650 116950
50 1650 232857
50 1650 117526
50 1650 116955
50 1650 126192
50 1650 162078
50 1650 131604
50 1650 127741
50 1650 127636
50 1650 146233
50 1650 125947
50 1650 126123
50 1650 163873
50 1650 150928
50 1650 145969
50 1650 127011
50 1650 126228
50 1700 149128
50 1700 148309
50 1700 129633
50 1700 129217
50 1700 216651
50 1700 129261
50 1700 129724
50 1700 129931
50 1700 129418
50 1700 148155
50 1700 129496
50 1700 165365
50 1700 121598
50 1700 119864
50 1700 169732
50 1700 155120
50 1700 119576
50 1700 120140
50 1700 119723
50 1700 119530
50 1700 153893
50 1700 155724
50 1700 119873
50 1700 120219
50 1700 119988
50 1700 140417
50 1700 152986
50 1700 120037
50 1700 119522
50 1700 119626
50 1700 156127
50 1700 162530
50 1700 129615
50 1700 119587
50 1700 119801
50 1700 154961
50 1700 158634
50 1700 135289
50 1700 237457
50 1700 130016
50 1700 129166
50 1700 129338
50 1700 210051
50 1700 129995
50 1700 133516
50 1700 157551
50 1700 129347
50 1700 129319
50 1700 79818
50 1700 148470
50 1700 128839
50 1700 128813
50 1700 129702
50 1700 155909
50 1700 130071
50 1700 142954
50 1700 129785
50 1700 148468
50 1700 129733
50 1700 129654
50 1700 129595
50 1700 215969
50 1700 129824
50 1700 129850
50 1700 62586
50 1700 298255
50 1700 130735
50 1700 155969
50 1700 130753
50 1700 130242
50 1700 129513
50 1700 148614
50 1700 132392
50 1700 130335
50 1700 129848
50 1700 130277
50 1700 149360
50 1700 129423
50 1700 129436
50 1700 130634
50 1700 149055
50 1700 130308
50 1700 129684
50 1700 129830
50 1700 147826
50 1700 129229
50 1700 129951
50 1700 129859
50 1700 147474
50 1700 129983
50 1700 129149
50 1700 152196
50 1700 130414
50 1700 129605
50 1700 148479
50 1700 129183
50 1700 129653
50 1700 129552
50 1700 147366
50 1700 130226
50 1750 132920
50 1750 132344
50 1750 151342
50 1750 132617
50 1750 132005
50 1750 220396
50 1750 133049
50 1750 133416
50 1750 132990
50 1750 150326
50 1750 152037
50 1750 133126
50 1750 133558
50 1750 150298
50 1750 132177
50 1750 148207
50 1750 132187
50 1750 133892
50 1750 152111
50 1750 132434
50 1750 132632
50 1750 132122
50 1750 153803
50 1750 133649
50 1750 132323
50 1750 132830
50 1750 263655
50 1750 132611
50 1750 132812
50 1750 84461
50 1750 132932
50 1750 148667
50 1750 132115
50 1750 151669
50 1750 132291
50 1750 132402
50 1750 217480
50 1750 134590
50 1750 134194
50 1750 136211
50 1750 172584
50 1750 133101
50 1750 132528
50 1750 160210
50 1750 154257
50 1750 150526
50 1750 132535
50 1750 16251
50 1750 178923
50 1750 200011
50 1750 159160
50 1750 123346
50 1750 78453
50 1750 171170
50 1750 159798
50 1750 132984
50 1750 122059
50 1750 122442
50 1750 122199
50 1750 217747
50 1750 122354
50 1750 122045
50 1750 122237
50 1750 67395
50 1750 132736
50 1750 122180
50 1750 189743
50 1750 170781
50 1750 122391
50 1750 226717
50 1750 123103
50 1750 134023
50 1750 218395
50 1750 132845
50 1750 132274
50 1750 132917
50 1750 156613
50 1750 122173
50 1750 123806
50 1750 123088
50 1750 158926
50 1750 154468
50 1750 122287
50 1750 122632
50 1750 220668
50 1750 122199
50 1750 122008
50 1750 121861
50 1750 121954
50 1750 161560
50 1750 122062
50 1750 122992
50 1750 122551
50 1750 122732
50 1750 158568
50 1750 152925
50 1750 157544
50 1750 133505
50 1750 165323
50 1750 132553
50 1800 139407
50 1800 135857
50 1800 162053
50 1800 193207
50 1800 125404
50 1800 125524
50 1800 125764
50 1800 125061
50 1800 127662
50 1800 148338
50 1800 135929
50 1800 135917
50 1800 153894
50 1800 135637
50 1800 136491
50 1800 125509
50 1800 220226
50 1800 141648
50 1800 124964
50 1800 131473
50 1800 162843
50 1800 136511
50 1800 136255
50 1800 164039
50 1800 135220
50 1800 135346
50 1800 142377
50 1800 222837
50 1800 125287
50 1800 135538
50 1800 124859
50 1800 160876
50 1800 140497
50 1800 125398
50 1800 226765
50 1800 162048
50 1800 124940
50 1800 124757
50 1800 124948
50 1800 163744
50 1800 125758
50 1800 139990
50 1800 134649
50 1800 154651
50 1800 161808
50 1800 33291
50 1800 137434
50 1800 135828
50 1800 154895
50 1800 135153
50 1800 45593
50 1800 175023
50 1800 228180
50 1800 125261
50 1800 124975
50 1800 125390
50 1800 161062
50 1800 124965
50 1800 125341
50 1800 164866
50 1800 174232
50 1800 125421
50 1800 75897
50 1800 136204
50 1800 125331
50 1800 195187
50 1800 125229
50 1800 161306
50 1800 162698
50 1800 125134
50 1800 124791
50 1800 93834
50 1800 154378
50 1800 154177
50 1800 135399
50 1800 135555
50 1800 161193
50 1800 163515
50 1800 126098
50 1800 125851
50 1800 164019
50 1800 124593
50 1800 126845
50 1800 120992
50 1800 142300
50 1800 125079
50 1800 125124
50 1800 124725
50 1800 125187
50 1800 161802
50 1800 125398
50 1800 125886
50 1800 125298
50 1800 161734
50 1800 124877
50 1800 124952
50 1800 258267
50 1800 168988
50 1800 124912
50 1800 125462
50 1850 128156
50 1850 165010
50 1850 32409
50 1850 128865
50 1850 92499
50 1850 158669
50 1850 139143
50 1850 253115
50 1850 169533
50 1850 166989
50 1850 170361
50 1850 137040
50 1850 126165
50 1850 126207
50 1850 126286
50 1850 125938
50 1850 126339
50 1850 128289
50 1850 162121
50 1850 126166
50 1850 140347
50 1850 218236
50 1850 153892
50 1850 136763
50 1850 137194
50 1850 136883
50 1850 136925
50 1850 136512
50 1850 139134
50 1850 152252
50 1850 136213
